Id,# Confirmed_Cases,# Deaths,# Recovered,# Tested,Date,Lat,Long,Population,Province,Testing_Info
311,0,0.0,0.0,0.0,2020-06-20,53.7267,-127.6476,5120184.0,BC,
312,0,0.0,0.0,0.0,2020-06-21,53.7267,-127.6476,5120184.0,BC,
313,31,1.0,27.0,5019.0,2020-06-22,53.7267,-127.6476,5120184.0,BC,
314,13,1.0,20.0,1231.0,2020-06-23,53.7267,-127.6476,5120184.0,BC,
315,14,1.0,25.0,1664.0,2020-06-24,53.7267,-127.6476,5120184.0,BC,
316,19,2.0,1.0,2391.0,2020-06-25,53.7267,-127.6476,5120184.0,BC,
317,10,1.0,28.0,1989.0,2020-06-26,53.7267,-127.6476,5120184.0,BC,
318,0,0.0,0.0,0.0,2020-06-27,53.7267,-127.6476,5120184.0,BC,
319,0,0.0,0.0,0.0,2020-06-28,53.7267,-127.6476,5120184.0,BC,
320,24,0.0,32.0,4684.0,2020-06-29,53.7267,-127.6476,5120184.0,BC,
321,11,0.0,13.0,1320.0,2020-06-30,53.7267,-127.6476,5120184.0,BC,
322,0,0.0,0.0,0.0,2020-07-01,53.7267,-127.6476,5120184.0,BC,
323,24,3.0,13.0,3494.0,2020-07-02,53.7267,-127.6476,5120184.0,BC,
324,13,0.0,5.0,1519.0,2020-07-03,53.7267,-127.6476,5120184.0,BC,
325,0,0.0,0.0,0.0,2020-07-04,53.7267,-127.6476,5120184.0,BC,
326,0,0.0,0.0,0.0,2020-07-05,53.7267,-127.6476,5120184.0,BC,
327,31,6.0,21.0,5631.0,2020-07-06,53.7267,-127.6476,5120184.0,BC,
328,12,0.0,16.0,1241.0,2020-07-07,53.7267,-127.6476,5120184.0,BC,
329,18,3.0,15.0,2059.0,2020-07-08,53.7267,-127.6476,5120184.0,BC,
330,20,0.0,7.0,2139.0,2020-07-09,53.7267,-127.6476,5120184.0,BC,
331,25,1.0,12.0,2624.0,2020-07-10,53.7267,-127.6476,5120184.0,BC,
332,0,0.0,0.0,0.0,2020-07-11,53.7267,-127.6476,5120184.0,BC,
333,0,0.0,0.0,0.0,2020-07-12,53.7267,-127.6476,5120184.0,BC,
334,62,2.0,39.0,7142.0,2020-07-13,53.7267,-127.6476,5120184.0,BC,
335,13,0.0,12.0,1496.0,2020-07-14,53.7267,-127.6476,5120184.0,BC,
336,21,0.0,23.0,2396.0,2020-07-15,53.7267,-127.6476,5120184.0,BC,
337,21,0.0,36.0,2654.0,2020-07-16,53.7267,-127.6476,5120184.0,BC,
338,27,0.0,13.0,3146.0,2020-07-17,53.7267,-127.6476,5120184.0,BC,
339,0,0.0,0.0,0.0,2020-07-18,53.7267,-127.6476,5120184.0,BC,
340,0,0.0,0.0,0.0,2020-07-19,53.7267,-127.6476,5120184.0,BC,
341,99,0.0,56.0,7376.0,2020-07-20,53.7267,-127.6476,5120184.0,BC,
342,31,0.0,15.0,1677.0,2020-07-21,53.7267,-127.6476,5120184.0,BC,
343,34,0.0,15.0,2667.0,2020-07-22,53.7267,-127.6476,5120184.0,BC,
344,30,1.0,10.0,3136.0,2020-07-23,53.7267,-127.6476,5120184.0,BC,
345,27,1.0,36.0,2566.0,2020-07-24,53.7267,-127.6476,5120184.0,BC,
346,0,0.0,0.0,0.0,2020-07-25,53.7267,-127.6476,5120184.0,BC,
347,0,0.0,0.0,5289.0,2020-07-26,53.7267,-127.6476,5120184.0,BC,
348,80,2.0,109.0,1869.0,2020-07-27,53.7267,-127.6476,5120184.0,BC,
349,23,1.0,33.0,1855.0,2020-07-28,53.7267,-127.6476,5120184.0,BC,
350,41,0.0,33.0,2640.0,2020-07-29,53.7267,-127.6476,5120184.0,BC,
351,29,0.0,46.0,3370.0,2020-07-30,53.7267,-127.6476,5120184.0,BC,
352,51,1.0,13.0,3266.0,2020-07-31,53.7267,-127.6476,5120184.0,BC,
353,0,0.0,0.0,0.0,2020-08-01,53.7267,-127.6476,5120184.0,BC,
354,0,0.0,0.0,0.0,2020-08-02,53.7267,-127.6476,5120184.0,BC,
355,1,0.0,0.0,0.0,2020-08-03,53.7267,-127.6476,5120184.0,BC,
356,145,0.0,105.0,7449.0,2020-08-04,53.7267,-127.6476,5120184.0,BC,
357,46,0.0,15.0,1726.0,2020-08-05,53.7267,-127.6476,5120184.0,BC,
358,47,0.0,27.0,2560.0,2020-08-06,53.7267,-127.6476,5120184.0,BC,
359,52,0.0,38.0,2983.0,2020-08-07,53.7267,-127.6476,5120184.0,BC,
360,0,0.0,0.0,0.0,2020-08-08,53.7267,-127.6476,5120184.0,BC,
361,0,0.0,0.0,0.0,2020-08-09,53.7267,-127.6476,5120184.0,BC,
362,130,0.0,72.0,8356.0,2020-08-10,53.7267,-127.6476,5120184.0,BC,
363,45,0.0,19.0,2072.0,2020-08-11,53.7267,-127.6476,5120184.0,BC,
364,0,,0.0,,2020-02-12,53.7609,-98.8139,1379121.0,Manitoba,
365,0,,0.0,,2020-02-13,53.7609,-98.8139,1379121.0,Manitoba,
366,0,,0.0,,2020-02-14,53.7609,-98.8139,1379121.0,Manitoba,
367,0,,0.0,,2020-02-15,53.7609,-98.8139,1379121.0,Manitoba,
368,0,,0.0,,2020-02-16,53.7609,-98.8139,1379121.0,Manitoba,
369,0,,0.0,,2020-02-17,53.7609,-98.8139,1379121.0,Manitoba,
370,0,,0.0,,2020-02-18,53.7609,-98.8139,1379121.0,Manitoba,
371,0,,0.0,,2020-02-19,53.7609,-98.8139,1379121.0,Manitoba,
372,0,,0.0,,2020-02-20,53.7609,-98.8139,1379121.0,Manitoba,
373,0,,0.0,,2020-02-21,53.7609,-98.8139,1379121.0,Manitoba,
374,0,,0.0,,2020-02-22,53.7609,-98.8139,1379121.0,Manitoba,
375,0,,0.0,,2020-02-23,53.7609,-98.8139,1379121.0,Manitoba,
376,0,,0.0,,2020-02-24,53.7609,-98.8139,1379121.0,Manitoba,
377,0,,0.0,,2020-02-25,53.7609,-98.8139,1379121.0,Manitoba,
378,0,,0.0,,2020-02-26,53.7609,-98.8139,1379121.0,Manitoba,
379,0,,0.0,,2020-02-27,53.7609,-98.8139,1379121.0,Manitoba,
380,0,,0.0,,2020-02-28,53.7609,-98.8139,1379121.0,Manitoba,
381,0,,0.0,,2020-02-29,53.7609,-98.8139,1379121.0,Manitoba,
382,0,,0.0,,2020-03-01,53.7609,-98.8139,1379121.0,Manitoba,
383,0,,0.0,,2020-03-02,53.7609,-98.8139,1379121.0,Manitoba,
384,0,,0.0,,2020-03-03,53.7609,-98.8139,1379121.0,Manitoba,
385,0,,0.0,,2020-03-04,53.7609,-98.8139,1379121.0,Manitoba,
386,0,,0.0,,2020-03-05,53.7609,-98.8139,1379121.0,Manitoba,
387,0,,0.0,,2020-03-06,53.7609,-98.8139,1379121.0,Manitoba,
388,0,,0.0,,2020-03-07,53.7609,-98.8139,1379121.0,Manitoba,
389,0,0.0,0.0,,2020-03-08,53.7609,-98.8139,1379121.0,Manitoba,
390,0,0.0,0.0,,2020-03-09,53.7609,-98.8139,1379121.0,Manitoba,
391,0,0.0,0.0,,2020-03-10,53.7609,-98.8139,1379121.0,Manitoba,
392,0,0.0,0.0,,2020-03-11,53.7609,-98.8139,1379121.0,Manitoba,
393,1,0.0,0.0,,2020-03-12,53.7609,-98.8139,1379121.0,Manitoba,
394,3,0.0,0.0,,2020-03-13,53.7609,-98.8139,1379121.0,Manitoba,
395,0,0.0,0.0,,2020-03-14,53.7609,-98.8139,1379121.0,Manitoba,
396,3,0.0,0.0,400.0,2020-03-15,53.7609,-98.8139,1379121.0,Manitoba,
397,1,0.0,0.0,1880.0,2020-03-16,53.7609,-98.8139,1379121.0,Manitoba,
398,7,0.0,0.0,632.0,2020-03-17,53.7609,-98.8139,1379121.0,Manitoba,
399,2,0.0,0.0,358.0,2020-03-18,53.7609,-98.8139,1379121.0,Manitoba,
400,0,0.0,0.0,264.0,2020-03-19,53.7609,-98.8139,1379121.0,Manitoba,
401,0,0.0,0.0,0.0,2020-03-20,53.7609,-98.8139,1379121.0,Manitoba,
402,2,0.0,0.0,267.0,2020-03-21,53.7609,-98.8139,1379121.0,Manitoba,
403,0,0.0,0.0,444.0,2020-03-22,53.7609,-98.8139,1379121.0,Manitoba,
404,1,0.0,0.0,0.0,2020-03-23,53.7609,-98.8139,1379121.0,Manitoba,
405,1,0.0,0.0,275.0,2020-03-24,53.7609,-98.8139,1379121.0,Manitoba,
406,14,0.0,0.0,0.0,2020-03-25,53.7609,-98.8139,1379121.0,Manitoba,
407,1,0.0,0.0,1086.0,2020-03-26,53.7609,-98.8139,1379121.0,Manitoba,
408,3,1.0,0.0,597.0,2020-03-27,53.7609,-98.8139,1379121.0,Manitoba,
409,25,0.0,0.0,0.0,2020-03-28,53.7609,-98.8139,1379121.0,Manitoba,
410,8,0.0,2.0,944.0,2020-03-29,53.7609,-98.8139,1379121.0,Manitoba,
411,24,0.0,0.0,1403.0,2020-03-30,53.7609,-98.8139,1379121.0,Manitoba,
412,7,0.0,2.0,364.0,2020-03-31,53.7609,-98.8139,1379121.0,Manitoba,
413,24,0.0,0.0,1130.0,2020-04-01,53.7609,-98.8139,1379121.0,Manitoba,
414,40,0.0,7.0,1283.0,2020-04-02,53.7609,-98.8139,1379121.0,Manitoba,
415,15,1.0,0.0,625.0,2020-04-03,53.7609,-98.8139,1379121.0,Manitoba,
416,12,0.0,6.0,562.0,2020-04-04,53.7609,-98.8139,1379121.0,Manitoba,
417,9,0.0,0.0,484.0,2020-04-05,53.7609,-98.8139,1379121.0,Manitoba,
418,1,0.0,0.0,478.0,2020-04-06,53.7609,-98.8139,1379121.0,Manitoba,
419,13,1.0,4.0,804.0,2020-04-07,53.7609,-98.8139,1379121.0,Manitoba,
420,4,0.0,48.0,428.0,2020-04-08,53.7609,-98.8139,1379121.0,Manitoba,
421,3,0.0,7.0,551.0,2020-04-09,53.7609,-98.8139,1379121.0,Manitoba,
422,6,1.0,16.0,961.0,2020-04-10,53.7609,-98.8139,1379121.0,Manitoba,
423,12,0.0,4.0,163.0,2020-04-11,53.7609,-98.8139,1379121.0,Manitoba,
424,0,0.0,0.0,838.0,2020-04-12,53.7609,-98.8139,1379121.0,Manitoba,
425,2,0.0,3.0,24.0,2020-04-13,53.7609,-98.8139,1379121.0,Manitoba,
426,0,0.0,0.0,464.0,2020-04-14,53.7609,-98.8139,1379121.0,Manitoba,
427,2,1.0,9.0,193.0,2020-04-15,53.7609,-98.8139,1379121.0,Manitoba,
428,4,0.0,13.0,447.0,2020-04-16,53.7609,-98.8139,1379121.0,Manitoba,
429,0,0.0,11.0,507.0,2020-04-17,53.7609,-98.8139,1379121.0,Manitoba,
430,3,0.0,8.0,337.0,2020-04-18,53.7609,-98.8139,1379121.0,Manitoba,
431,0,0.0,3.0,551.0,2020-04-19,53.7609,-98.8139,1379121.0,Manitoba,
432,1,1.0,1.0,268.0,2020-04-20,53.7609,-98.8139,1379121.0,Manitoba,
433,1,0.0,6.0,307.0,2020-04-21,53.7609,-98.8139,1379121.0,Manitoba,
434,2,0.0,4.0,742.0,2020-04-22,53.7609,-98.8139,1379121.0,Manitoba,
435,5,0.0,20.0,326.0,2020-04-23,53.7609,-98.8139,1379121.0,Manitoba,
436,1,0.0,22.0,785.0,2020-04-24,53.7609,-98.8139,1379121.0,Manitoba,
437,4,0.0,3.0,426.0,2020-04-25,53.7609,-98.8139,1379121.0,Manitoba,
438,4,0.0,0.0,569.0,2020-04-26,53.7609,-98.8139,1379121.0,Manitoba,
439,1,0.0,6.0,376.0,2020-04-27,53.7609,-98.8139,1379121.0,Manitoba,
440,0,0.0,4.0,314.0,2020-04-28,53.7609,-98.8139,1379121.0,Manitoba,
441,1,0.0,4.0,447.0,2020-04-29,53.7609,-98.8139,1379121.0,Manitoba,
442,2,0.0,7.0,419.0,2020-04-30,53.7609,-98.8139,1379121.0,Manitoba,
443,4,0.0,15.0,679.0,2020-05-01,53.7609,-98.8139,1379121.0,Manitoba,
444,0,0.0,1.0,767.0,2020-05-02,53.7609,-98.8139,1379121.0,Manitoba,
445,1,0.0,1.0,637.0,2020-05-03,53.7609,-98.8139,1379121.0,Manitoba,
446,0,0.0,1.0,640.0,2020-05-04,53.7609,-98.8139,1379121.0,Manitoba,
447,1,1.0,0.0,329.0,2020-05-05,53.7609,-98.8139,1379121.0,Manitoba,
448,2,0.0,4.0,519.0,2020-05-06,53.7609,-98.8139,1379121.0,Manitoba,
449,0,0.0,1.0,516.0,2020-05-07,53.7609,-98.8139,1379121.0,Manitoba,
450,1,0.0,4.0,533.0,2020-05-08,53.7609,-98.8139,1379121.0,Manitoba,
451,0,0.0,0.0,671.0,2020-05-09,53.7609,-98.8139,1379121.0,Manitoba,
452,3,0.0,0.0,633.0,2020-05-10,53.7609,-98.8139,1379121.0,Manitoba,
453,2,0.0,0.0,382.0,2020-05-11,53.7609,-98.8139,1379121.0,Manitoba,
454,0,0.0,4.0,411.0,2020-05-12,53.7609,-98.8139,1379121.0,Manitoba,
455,0,0.0,0.0,506.0,2020-05-13,53.7609,-98.8139,1379121.0,Manitoba,
456,0,0.0,1.0,298.0,2020-05-14,53.7609,-98.8139,1379121.0,Manitoba,
457,0,0.0,2.0,801.0,2020-05-15,53.7609,-98.8139,1379121.0,Manitoba,
458,0,0.0,3.0,908.0,2020-05-16,53.7609,-98.8139,1379121.0,Manitoba,
459,0,0.0,0.0,762.0,2020-05-17,53.7609,-98.8139,1379121.0,Manitoba,
460,1,0.0,0.0,485.0,2020-05-18,53.7609,-98.8139,1379121.0,Manitoba,
461,0,0.0,0.0,378.0,2020-05-19,53.7609,-98.8139,1379121.0,Manitoba,
462,0,0.0,3.0,242.0,2020-05-20,53.7609,-98.8139,1379121.0,Manitoba,
463,0,0.0,5.0,582.0,2020-05-21,53.7609,-98.8139,1379121.0,Manitoba,
464,2,0.0,2.0,870.0,2020-05-22,53.7609,-98.8139,1379121.0,Manitoba,
465,0,0.0,1.0,598.0,2020-05-23,53.7609,-98.8139,1379121.0,Manitoba,
466,0,0.0,0.0,729.0,2020-05-24,53.7609,-98.8139,1379121.0,Manitoba,
467,0,0.0,0.0,363.0,2020-05-25,53.7609,-98.8139,1379121.0,Manitoba,
468,0,0.0,1.0,359.0,2020-05-26,53.7609,-98.8139,1379121.0,Manitoba,
469,0,0.0,2.0,1145.0,2020-05-27,53.7609,-98.8139,1379121.0,Manitoba,
470,2,0.0,2.0,725.0,2020-05-28,53.7609,-98.8139,1379121.0,Manitoba,
471,0,0.0,0.0,1115.0,2020-05-29,53.7609,-98.8139,1379121.0,Manitoba,
472,0,0.0,5.0,702.0,2020-05-30,53.7609,-98.8139,1379121.0,Manitoba,
473,1,0.0,0.0,878.0,2020-05-31,53.7609,-98.8139,1379121.0,Manitoba,
474,0,0.0,0.0,806.0,2020-06-01,53.7609,-98.8139,1379121.0,Manitoba,
475,2,0.0,0.0,407.0,2020-06-02,53.7609,-98.8139,1379121.0,Manitoba,
476,1,0.0,4.0,703.0,2020-06-03,53.7609,-98.8139,1379121.0,Manitoba,
477,0,0.0,2.0,899.0,2020-06-04,53.7609,-98.8139,1379121.0,Manitoba,
478,2,0.0,0.0,671.0,2020-06-05,53.7609,-98.8139,1379121.0,Manitoba,
479,0,0.0,0.0,0.0,2020-06-06,53.7609,-98.8139,1379121.0,Manitoba,
480,0,0.0,0.0,0.0,2020-06-07,53.7609,-98.8139,1379121.0,Manitoba,
481,0,0.0,0.0,2219.0,2020-06-08,53.7609,-98.8139,1379121.0,Manitoba,
482,0,0.0,1.0,497.0,2020-06-09,53.7609,-98.8139,1379121.0,Manitoba,
483,0,0.0,0.0,638.0,2020-06-10,53.7609,-98.8139,1379121.0,Manitoba,
484,0,0.0,1.0,734.0,2020-06-11,53.7609,-98.8139,1379121.0,Manitoba,
485,1,0.0,3.0,795.0,2020-06-12,53.7609,-98.8139,1379121.0,Manitoba,
486,2,0.0,0.0,0.0,2020-06-13,53.7609,-98.8139,1379121.0,Manitoba,
487,1,0.0,0.0,0.0,2020-06-14,53.7609,-98.8139,1379121.0,Manitoba,
488,0,0.0,3.0,2126.0,2020-06-15,53.7609,-98.8139,1379121.0,Manitoba,
489,0,0.0,0.0,233.0,2020-06-16,53.7609,-98.8139,1379121.0,Manitoba,
490,2,0.0,1.0,483.0,2020-06-17,53.7609,-98.8139,1379121.0,Manitoba,
491,2,0.0,0.0,646.0,2020-06-18,53.7609,-98.8139,1379121.0,Manitoba,
492,3,0.0,0.0,574.0,2020-06-19,53.7609,-98.8139,1379121.0,Manitoba,
493,2,0.0,0.0,0.0,2020-06-20,53.7609,-98.8139,1379121.0,Manitoba,
494,0,0.0,0.0,0.0,2020-06-21,53.7609,-98.8139,1379121.0,Manitoba,
495,1,0.0,0.0,1904.0,2020-06-22,53.7609,-98.8139,1379121.0,Manitoba,
496,0,0.0,0.0,580.0,2020-06-23,53.7609,-98.8139,1379121.0,Manitoba,
497,1,0.0,0.0,556.0,2020-06-24,53.7609,-98.8139,1379121.0,Manitoba,
498,1,0.0,1.0,0.0,2020-06-25,53.7609,-98.8139,1379121.0,Manitoba,
499,2,0.0,6.0,1418.0,2020-06-26,53.7609,-98.8139,1379121.0,Manitoba,
500,4,0.0,0.0,0.0,2020-06-27,53.7609,-98.8139,1379121.0,Manitoba,
501,0,0.0,0.0,0.0,2020-06-28,53.7609,-98.8139,1379121.0,Manitoba,
502,2,0.0,0.0,2281.0,2020-06-29,53.7609,-98.8139,1379121.0,Manitoba,
503,1,0.0,0.0,253.0,2020-06-30,53.7609,-98.8139,1379121.0,Manitoba,
504,0,0.0,0.0,0.0,2020-07-01,53.7609,-98.8139,1379121.0,Manitoba,
505,0,0.0,2.0,1020.0,2020-07-02,53.7609,-98.8139,1379121.0,Manitoba,
506,0,0.0,0.0,639.0,2020-07-03,53.7609,-98.8139,1379121.0,Manitoba,
507,0,0.0,0.0,0.0,2020-07-04,53.7609,-98.8139,1379121.0,Manitoba,
508,0,0.0,0.0,0.0,2020-07-05,53.7609,-98.8139,1379121.0,Manitoba,
509,0,0.0,2.0,1749.0,2020-07-06,53.7609,-98.8139,1379121.0,Manitoba,
510,0,0.0,3.0,289.0,2020-07-07,53.7609,-98.8139,1379121.0,Manitoba,
511,0,0.0,5.0,612.0,2020-07-08,53.7609,-98.8139,1379121.0,Manitoba,
512,0,0.0,2.0,397.0,2020-07-09,53.7609,-98.8139,1379121.0,Manitoba,
513,0,0.0,0.0,1021.0,2020-07-10,53.7609,-98.8139,1379121.0,Manitoba,
514,0,0.0,0.0,0.0,2020-07-11,53.7609,-98.8139,1379121.0,Manitoba,
515,0,0.0,0.0,0.0,2020-07-12,53.7609,-98.8139,1379121.0,Manitoba,
516,0,0.0,3.0,2523.0,2020-07-13,53.7609,-98.8139,1379121.0,Manitoba,
517,5,0.0,1.0,244.0,2020-07-14,53.7609,-98.8139,1379121.0,Manitoba,
518,0,0.0,0.0,505.0,2020-07-15,53.7609,-98.8139,1379121.0,Manitoba,
519,1,0.0,0.0,734.0,2020-07-16,53.7609,-98.8139,1379121.0,Manitoba,
520,5,0.0,0.0,843.0,2020-07-17,53.7609,-98.8139,1379121.0,Manitoba,
521,0,0.0,0.0,0.0,2020-07-18,53.7609,-98.8139,1379121.0,Manitoba,
522,0,0.0,0.0,0.0,2020-07-19,53.7609,-98.8139,1379121.0,Manitoba,
523,18,0.0,0.0,2469.0,2020-07-20,53.7609,-98.8139,1379121.0,Manitoba,
524,12,0.0,0.0,1197.0,2020-07-21,53.7609,-98.8139,1379121.0,Manitoba,
525,8,0.0,0.0,732.0,2020-07-22,53.7609,-98.8139,1379121.0,Manitoba,
526,1,0.0,1.0,1263.0,2020-07-23,53.7609,-98.8139,1379121.0,Manitoba,
527,9,0.0,0.0,1640.0,2020-07-24,53.7609,-98.8139,1379121.0,Manitoba,
528,0,0.0,0.0,0.0,2020-07-25,53.7609,-98.8139,1379121.0,Manitoba,
529,0,0.0,0.0,0.0,2020-07-26,53.7609,-98.8139,1379121.0,Manitoba,
530,15,0.0,0.0,3781.0,2020-07-27,53.7609,-98.8139,1379121.0,Manitoba,
531,5,1.0,0.0,735.0,2020-07-28,53.7609,-98.8139,1379121.0,Manitoba,
532,3,0.0,6.0,665.0,2020-07-29,53.7609,-98.8139,1379121.0,Manitoba,
533,2,0.0,0.0,1181.0,2020-07-30,53.7609,-98.8139,1379121.0,Manitoba,
534,6,0.0,12.0,1073.0,2020-07-31,53.7609,-98.8139,1379121.0,Manitoba,
535,0,0.0,0.0,0.0,2020-08-01,53.7609,-98.8139,1379121.0,Manitoba,
536,0,0.0,0.0,0.0,2020-08-02,53.7609,-98.8139,1379121.0,Manitoba,
537,0,0.0,0.0,0.0,2020-08-03,53.7609,-98.8139,1379121.0,Manitoba,
538,27,0.0,4.0,5374.0,2020-08-04,53.7609,-98.8139,1379121.0,Manitoba,
539,2,0.0,1.0,989.0,2020-08-05,53.7609,-98.8139,1379121.0,Manitoba,
540,30,0.0,6.0,563.0,2020-08-06,53.7609,-98.8139,1379121.0,Manitoba,
541,17,0.0,3.0,1452.0,2020-08-07,53.7609,-98.8139,1379121.0,Manitoba,
542,16,0.0,0.0,3075.0,2020-08-08,53.7609,-98.8139,1379121.0,Manitoba,
543,35,0.0,1.0,756.0,2020-08-09,53.7609,-98.8139,1379121.0,Manitoba,
544,16,0.0,2.0,2952.0,2020-08-10,53.7609,-98.8139,1379121.0,Manitoba,
545,4,0.0,6.0,1059.0,2020-08-11,53.7609,-98.8139,1379121.0,Manitoba,
546,0,,0.0,,2020-02-12,46.5653,-66.4619,780890.0,New Brunswick,
547,0,,0.0,,2020-02-13,46.5653,-66.4619,780890.0,New Brunswick,
548,0,,0.0,,2020-02-14,46.5653,-66.4619,780890.0,New Brunswick,
549,0,,0.0,,2020-02-15,46.5653,-66.4619,780890.0,New Brunswick,
550,0,,0.0,,2020-02-16,46.5653,-66.4619,780890.0,New Brunswick,
551,0,,0.0,,2020-02-17,46.5653,-66.4619,780890.0,New Brunswick,
552,0,,0.0,,2020-02-18,46.5653,-66.4619,780890.0,New Brunswick,
553,0,,0.0,,2020-02-19,46.5653,-66.4619,780890.0,New Brunswick,
554,0,,0.0,,2020-02-20,46.5653,-66.4619,780890.0,New Brunswick,
555,0,,0.0,,2020-02-21,46.5653,-66.4619,780890.0,New Brunswick,
556,0,,0.0,,2020-02-22,46.5653,-66.4619,780890.0,New Brunswick,
557,0,,0.0,,2020-02-23,46.5653,-66.4619,780890.0,New Brunswick,
558,0,,0.0,,2020-02-24,46.5653,-66.4619,780890.0,New Brunswick,
559,0,,0.0,,2020-02-25,46.5653,-66.4619,780890.0,New Brunswick,
560,0,,0.0,,2020-02-26,46.5653,-66.4619,780890.0,New Brunswick,
561,0,,0.0,,2020-02-27,46.5653,-66.4619,780890.0,New Brunswick,
562,0,,0.0,,2020-02-28,46.5653,-66.4619,780890.0,New Brunswick,
563,0,,0.0,,2020-02-29,46.5653,-66.4619,780890.0,New Brunswick,
564,0,,0.0,,2020-03-01,46.5653,-66.4619,780890.0,New Brunswick,
565,0,,0.0,,2020-03-02,46.5653,-66.4619,780890.0,New Brunswick,
566,0,,0.0,,2020-03-03,46.5653,-66.4619,780890.0,New Brunswick,
567,0,,0.0,,2020-03-04,46.5653,-66.4619,780890.0,New Brunswick,
568,0,,0.0,,2020-03-05,46.5653,-66.4619,780890.0,New Brunswick,
569,0,,0.0,,2020-03-06,46.5653,-66.4619,780890.0,New Brunswick,
570,0,,0.0,,2020-03-07,46.5653,-66.4619,780890.0,New Brunswick,
571,0,0.0,0.0,,2020-03-08,46.5653,-66.4619,780890.0,New Brunswick,
572,0,0.0,0.0,,2020-03-09,46.5653,-66.4619,780890.0,New Brunswick,
573,0,0.0,0.0,,2020-03-10,46.5653,-66.4619,780890.0,New Brunswick,
574,0,0.0,0.0,,2020-03-11,46.5653,-66.4619,780890.0,New Brunswick,
575,1,0.0,0.0,,2020-03-12,46.5653,-66.4619,780890.0,New Brunswick,
576,0,0.0,0.0,,2020-03-13,46.5653,-66.4619,780890.0,New Brunswick,
577,1,0.0,0.0,,2020-03-14,46.5653,-66.4619,780890.0,New Brunswick,
578,4,0.0,0.0,0.0,2020-03-15,46.5653,-66.4619,780890.0,New Brunswick,
579,1,0.0,0.0,203.0,2020-03-16,46.5653,-66.4619,780890.0,New Brunswick,
580,1,0.0,0.0,1.0,2020-03-17,46.5653,-66.4619,780890.0,New Brunswick,
581,3,0.0,0.0,177.0,2020-03-18,46.5653,-66.4619,780890.0,New Brunswick,
582,0,0.0,0.0,40.0,2020-03-19,46.5653,-66.4619,780890.0,New Brunswick,
583,0,0.0,0.0,99.0,2020-03-20,46.5653,-66.4619,780890.0,New Brunswick,
584,6,0.0,0.0,268.0,2020-03-21,46.5653,-66.4619,780890.0,New Brunswick,
585,0,0.0,0.0,70.0,2020-03-22,46.5653,-66.4619,780890.0,New Brunswick,
586,0,0.0,0.0,238.0,2020-03-23,46.5653,-66.4619,780890.0,New Brunswick,
587,1,0.0,0.0,159.0,2020-03-24,46.5653,-66.4619,780890.0,New Brunswick,
588,8,0.0,0.0,295.0,2020-03-25,46.5653,-66.4619,780890.0,New Brunswick,
589,7,0.0,0.0,278.0,2020-03-26,46.5653,-66.4619,780890.0,New Brunswick,
590,12,0.0,1.0,191.0,2020-03-27,46.5653,-66.4619,780890.0,New Brunswick,
591,6,0.0,1.0,586.0,2020-03-28,46.5653,-66.4619,780890.0,New Brunswick,
592,15,0.0,0.0,326.0,2020-03-29,46.5653,-66.4619,780890.0,New Brunswick,
593,2,0.0,0.0,303.0,2020-03-30,46.5653,-66.4619,780890.0,New Brunswick,
594,2,0.0,7.0,302.0,2020-03-31,46.5653,-66.4619,780890.0,New Brunswick,
595,11,0.0,5.0,494.0,2020-04-01,46.5653,-66.4619,780890.0,New Brunswick,
596,10,0.0,8.0,490.0,2020-04-02,46.5653,-66.4619,780890.0,New Brunswick,
597,4,0.0,3.0,386.0,2020-04-03,46.5653,-66.4619,780890.0,New Brunswick,
598,3,0.0,3.0,442.0,2020-04-04,46.5653,-66.4619,780890.0,New Brunswick,
599,3,0.0,0.0,195.0,2020-04-05,46.5653,-66.4619,780890.0,New Brunswick,
600,2,0.0,2.0,265.0,2020-04-06,46.5653,-66.4619,780890.0,New Brunswick,
601,2,0.0,9.0,304.0,2020-04-07,46.5653,-66.4619,780890.0,New Brunswick,
602,3,0.0,11.0,437.0,2020-04-08,46.5653,-66.4619,780890.0,New Brunswick,
603,3,0.0,3.0,381.0,2020-04-09,46.5653,-66.4619,780890.0,New Brunswick,
604,1,0.0,7.0,423.0,2020-04-10,46.5653,-66.4619,780890.0,New Brunswick,
605,0,0.0,10.0,330.0,2020-04-11,46.5653,-66.4619,780890.0,New Brunswick,
606,2,0.0,0.0,280.0,2020-04-12,46.5653,-66.4619,780890.0,New Brunswick,
607,2,0.0,4.0,236.0,2020-04-13,46.5653,-66.4619,780890.0,New Brunswick,
608,0,0.0,1.0,250.0,2020-04-14,46.5653,-66.4619,780890.0,New Brunswick,
609,1,0.0,2.0,375.0,2020-04-15,46.5653,-66.4619,780890.0,New Brunswick,
610,0,0.0,3.0,490.0,2020-04-16,46.5653,-66.4619,780890.0,New Brunswick,
611,0,0.0,3.0,586.0,2020-04-17,46.5653,-66.4619,780890.0,New Brunswick,
612,1,0.0,4.0,447.0,2020-04-18,46.5653,-66.4619,780890.0,New Brunswick,
613,0,0.0,5.0,395.0,2020-04-19,46.5653,-66.4619,780890.0,New Brunswick,
614,0,0.0,6.0,228.0,2020-04-20,46.5653,-66.4619,780890.0,New Brunswick,
615,0,0.0,4.0,311.0,2020-04-21,46.5653,-66.4619,780890.0,New Brunswick,
616,0,0.0,2.0,260.0,2020-04-22,46.5653,-66.4619,780890.0,New Brunswick,
